bike,year,category,displacement_ccm,engine_cylinder,power_hp,seat_height_mm,dry_weight_kg
Ktm 890 adventure r,2021,Enduro / offroad,1,0,1,1,0
Ktm 890 adventure l,2021,Enduro / offroad,1,0,1,1,0
Ktm 890 adventure,2021,Enduro / offroad,1,0,1,1,0
Um dsrx 150,2021,Enduro / offroad,0,0,0,1,0
Ktm 690 enduro r,2021,Enduro / offroad,1,0,0,1,0
Ktm 390 adventure,2021,Enduro / offroad,0,0,0,1,0
Triumph tiger 900 gt,2021,Enduro / offroad,1,1,1,0,0
Ktm 350 exc-f six days,2021,Enduro / offroad,0,0,0,1,0
Skyteam scrambler 50,2021,Enduro / offroad,0,0,0,0,0
Triumph tiger 900 gt pro,2021,Enduro / offroad,1,1,1,0,0
Ktm 125 xc,2021,Enduro / offroad,0,0,0,1,0
Ktm 125 sx,2021,Enduro / offroad,0,0,0,1,0
Um dsrx 140,2021,Enduro / offroad,0,0,0,1,0
Um dsrx 125,2021,Enduro / offroad,0,0,0,1,0
Keeway tx 125 e4,2021,Enduro / offroad,0,0,0,1,0
Sinnis terrain t380,2021,Enduro / offroad,0,0,0,1,0
Fantic caballero flat track 125,2021,Enduro / offroad,0,0,0,1,0
Fantic xef 125 competition,2021,Enduro / offroad,0,0,0,1,0
Voge 300ds,2021,Enduro / offroad,0,0,0,0,0
Mh x 125,2021,Enduro / offroad,0,0,0,1,0
Christini awd 450 e,2021,Enduro / offroad,0,0,0,1,0
Mh ryk 125,2021,Enduro / offroad,0,0,0,1,0
Christini awd 450 explorer,2021,Enduro / offroad,0,0,0,1,0
Moto Guzzi v85 tt,2021,Enduro / offroad,1,0,1,0,0
Skyteam skymax 125,2021,"Minibike, sport",0,0,0,0,0
Benelli tornado naked t 125,2021,"Minibike, sport",0,0,0,0,0
Skyteam skymax club 50,2021,"Minibike, sport",0,0,0,0,0
Skyteam skymax flat line 50,2021,"Minibike, sport",0,0,0,0,0
Skyteam skymini 125,2021,"Minibike, sport",0,0,0,0,0
Nipponia tremor 125,2021,"Minibike, sport",0,0,0,0,0
Mv Agusta dragster 800 rc scs,2021,Naked bike,1,1,1,1,0
Aprilia tuono v4,2021,Naked bike,1,1,1,1,0
Ktm 890 duke l,2021,Naked bike,1,0,1,1,0
Keeway rkf 125,2021,Naked bike,0,0,0,0,0
Ktm 890 duke r,2021,Naked bike,1,0,1,1,0
Moto Morini corsaro  zt,2021,Naked bike,1,0,1,1,0
Bmw r ninet scrambler,2021,Naked bike,1,1,1,1,0
Aprilia tuono v4 1100 factory,2021,Naked bike,1,1,1,1,0
Travertson v-rex,2021,Naked bike,1,0,1,0,0
Kymco k-pipe 125,2021,Naked bike,0,0,0,0,0
Ccm maverick,2021,Naked bike,1,0,0,1,0
Mv Agusta brutale 800 rr,2021,Naked bike,1,1,1,1,0
Horex vr6 cafe racer,2021,Naked bike,1,1,1,0,0
Mv Agusta brutale 800 rr scs,2021,Naked bike,1,1,1,1,0
Aprilia tuono 125,2021,Naked bike,0,0,0,0,0
Triumph trident 660,2021,Naked bike,1,1,1,0,0
Megelli naked 250s,2021,Naked bike,0,0,0,0,0
Aprilia tuono v4 1100 rr,2021,Naked bike,1,1,1,1,0
Mv Agusta rush 1000,2021,Naked bike,1,1,1,1,0
Zontes zt125-u,2021,Naked bike,0,0,0,0,0
Sinnis rsx125,2021,Naked bike,0,0,0,0,0
Neander kraftrad,2021,Naked bike,1,1,1,0,0
Ccm stealth foggy,2021,Naked bike,1,0,0,1,0
Triumph street triple rs,2021,Naked bike,1,1,1,1,0
Ccm stealth six,2021,Naked bike,1,0,0,1,0
Ccm spitfire bobber,2021,Naked bike,1,0,0,0,0
Leonart vessel 125,2021,Naked bike,0,0,0,0,0
Nipponia duel 125,2021,Naked bike,0,0,0,0,0
Triumph street scrambler,2021,Naked bike,1,0,0,0,0
Ccm foggy ft spitfire,2021,Naked bike,1,0,0,1,0
Um xtreet 230 r,2021,Naked bike,0,0,0,0,0
Um xtreet r,2021,Naked bike,0,0,0,0,0
Ccm street moto,2021,Naked bike,1,0,0,0,0
Cf Moto 250nk,2021,Naked bike,0,0,0,0,0
Ccm spitfire six,2021,Naked bike,1,0,0,1,0
Um xtreet rc,2021,Naked bike,0,0,0,0,0
Senke sk200 raptor,2021,Naked bike,0,0,0,0,0
Ccm stealth bobber,2021,Naked bike,1,0,0,0,0
Aprilia shiver 900,2021,Naked bike,1,0,1,0,0
Sym nh t 200,2021,Naked bike,0,0,0,0,0
Sym nh x 200,2021,Naked bike,0,0,0,0,0
Horex vr6 cafe racer hl,2021,Naked bike,1,1,1,0,0
Moto Morini corsaro zz,2021,Naked bike,1,0,1,1,0
Ccm foggy s spitfire,2021,Naked bike,1,0,0,1,0
Ccm blackout,2021,Naked bike,1,0,0,1,0
Herald mirage 125,2021,Naked bike,0,0,0,0,0
Ducati streetfighter v4 s,2021,Naked bike,1,1,1,1,0
Ktm 1290 super duke gt,2021,Naked bike,1,0,1,1,0
Mh nkz 125,2021,Naked bike,0,0,0,0,0
Ktm 1290 super duke r,2021,Naked bike,1,0,1,1,0
Ducati monster plus,2021,Naked bike,1,0,1,0,0
Ducati superleggera v4,2021,Naked bike,1,1,1,1,0
Triumph speed triple 1200 rs,2021,Naked bike,1,1,1,1,0
Ktm 1290 super duke rr,2021,Naked bike,1,0,1,1,0
Ktm 390 duke,2021,Naked bike,0,0,0,1,0
Ktm 125 duke,2021,Naked bike,0,0,0,1,0
Mv Agusta brutale 800 rosso,2021,Naked bike,1,1,1,1,0
Mh nkr 125,2021,Naked bike,0,0,0,0,0
Mv Agusta dragster 800 rr scs,2021,Naked bike,1,1,1,1,0
Mv Agusta brutale 1000 serie oro,2021,Naked bike,1,1,1,1,0
Mv Agusta dragster 800 rr,2021,Naked bike,1,1,1,1,0
Ducati monster,2021,Naked bike,1,0,1,0,0
Mv Agusta brutale 1000 rr,2021,Naked bike,1,1,1,1,0
Bmw s 1000 r,2021,Naked bike,1,1,1,1,0
Ktm 890 duke,2021,Naked bike,1,0,1,1,0
Mv Agusta dragster 800 rosso,2021,Naked bike,1,1,1,1,0
Peugeot speedfight 50 sportline,2021,Scooter,0,0,0,0,0
Bmw c 400 x,2021,Scooter,0,0,0,0,0
Yamaha mio z,2021,Scooter,0,0,0,0,0
Yamaha mio s,2021,Scooter,0,0,0,0,0
Yamaha freego s,2021,Scooter,0,0,0,0,0
Yamaha fino 125 blue core - grande,2021,Scooter,0,0,0,0,0
Mh sense 50,2021,Scooter,0,0,0,0,0
Mash city 50,2021,Scooter,0,0,0,0,0
Malaguti madison 300 anniversary edition,2021,Scooter,0,0,0,1,0
Malaguti madison 300,2021,Scooter,0,0,0,1,0
Yuki 125i falcon,2021,Scooter,0,0,0,0,0
Ajs modena 125,2021,Scooter,0,0,0,0,0
Suzuki skydrive 125 fi,2021,Scooter,0,0,0,0,0
Lambretta v50 special flex,2021,Scooter,0,0,0,0,0
Lambretta v50 special fix,2021,Scooter,0,0,0,0,0
Lambretta v200 special flex,2021,Scooter,0,0,0,0,0
Lambretta v200 special fix,2021,Scooter,0,0,0,0,0
Lambretta v125 special pirelli edition,2021,Scooter,0,0,0,0,0
Lambretta v125 special flex,2021,Scooter,0,0,0,0,0
Lambretta v125 special fix,2021,Scooter,0,0,0,0,0
Kymco x-town 300i,2021,Scooter,0,0,0,0,0
Kymco super 8 150x,2021,Scooter,0,0,0,0,0
Kymco people s150,2021,Scooter,0,0,0,0,0
Royal Alloy gt 200 lc,2021,Scooter,0,0,0,0,0
Kymco ak 550,2021,Scooter,1,0,0,0,0
Royal Alloy tg 125,2021,Scooter,0,0,0,0,0
Kymco agility 125,2021,Scooter,0,0,0,0,0
Sinnis the twist 50,2021,Scooter,0,0,0,0,0
Vespa gts 300 touring,2021,Scooter,0,0,0,0,0
Wt Motors miami grandvolum 250,2021,Scooter,0,0,0,0,0
Suzuki burgman 125 street,2021,Scooter,0,0,0,0,0
Royal Alloy tg 300,2021,Scooter,0,0,0,0,0
Scomadi tt 125,2021,Scooter,0,0,0,0,0
Keeway zahara 125,2021,Scooter,0,0,0,0,0
Keeway sip 125,2021,Scooter,0,0,0,0,0
Keeway ry6 50,2021,Scooter,0,0,0,0,0
Keeway logik 125,2021,Scooter,0,0,0,0,0
Keeway cs 110,2021,Scooter,0,0,0,0,0
Keeway cityblade 125 e4,2021,Scooter,0,0,0,0,0
Scomadi tt 200,2021,Scooter,0,0,0,0,0
Yamaha all new soul gt aks sss,2021,Scooter,0,0,0,0,0
Vespa gts super 300 tech,2021,Scooter,0,0,0,0,0
Sinnis encanto 50,2021,Scooter,0,0,0,0,0
Wk sx 125,2021,Scooter,0,0,0,0,0
Sinnis harrier,2021,Scooter,0,0,0,0,0
Sinnis jet ii,2021,Scooter,0,0,0,0,0
Sinnis shuttle 125,2021,Scooter,0,0,0,0,0
Vespa gts super 300 sport,2021,Scooter,0,0,0,0,0
Vespa gts super 300 racing sixties,2021,Scooter,0,0,0,0,0
Sinnis street 50,2021,Scooter,0,0,0,0,0
Vespa gts super 300,2021,Scooter,0,0,0,0,0
Vespa gts 300,2021,Scooter,0,0,0,0,0
Vespa gts 125,2021,Scooter,0,0,0,0,0
Um chill 50,2021,Scooter,0,0,0,0,0
Skygo blink 125,2021,Scooter,0,0,0,0,0
Um flash 110,2021,Scooter,0,0,0,0,0
Um powermax 125,2021,Scooter,0,0,0,0,0
Italika d150,2021,Scooter,0,0,0,0,0
Vespa gts 125 touring,2021,Scooter,0,0,0,0,0
Vespa gts super 125 tech,2021,Scooter,0,0,0,0,0
Honda forza 750,2021,Scooter,1,0,0,0,0
Vespa gts super 125 sport,2021,Scooter,0,0,0,0,0
Honda forza 350,2021,Scooter,0,0,0,0,0
Vespa gts super 125 racing sixties,2021,Scooter,0,0,0,0,0
Vespa gts super 125,2021,Scooter,0,0,0,0,0
Gilera fuoco 500ie,2021,Scooter,0,0,0,0,0
Piaggio beverly 300 hpe,2021,Scooter,0,0,0,0,0
Piaggio beverly s 400 hpe,2021,Scooter,0,0,0,0,0
Yamaha x-ride 125,2021,Scooter,0,0,0,0,0
Peugeot tweet 125 sbc,2021,Scooter,0,0,0,0,0
Aprilia sr 50 mt,2021,Scooter,0,0,0,0,0
Peugeot tweet  50,2021,Scooter,0,0,0,0,0
Peugeot speedfight 50 total sport,2021,Scooter,0,0,0,0,0
Aprilia sr 50 factory,2021,Scooter,0,0,0,0,0
Sym drgbt 160,2021,Scooter,0,0,0,0,0
Sym jet x 125,2021,Scooter,0,0,0,0,0
Sym joymax z plus 125,2021,Scooter,0,0,0,0,0
Peugeot metropolis allure,2021,Scooter,0,0,0,0,0
Peugeot metropolis active,2021,Scooter,0,0,0,0,0
Peugeot metropolis,2021,Scooter,0,0,0,0,0
Peugeot kisbee 50 tcr,2021,Scooter,0,0,0,0,0
Peugeot kisbee 50 rs,2021,Scooter,0,0,0,0,0
Peugeot kisbee 50 r,2021,Scooter,0,0,0,0,0
Peugeot kisbee 50 active pluss,2021,Scooter,0,0,0,0,0
Peugeot kisbee 50 active,2021,Scooter,0,0,0,0,0
Peugeot django 50 sport,2021,Scooter,0,0,0,0,0
Tao Motor evo 50,2021,Scooter,0,0,0,0,0
Peugeot django 125 abs,2021,Scooter,0,0,0,0,0
Peugeot citystar 125 sbc,2021,Scooter,0,0,0,0,0
Nipponia status 300,2021,Scooter,0,0,0,0,0
Nipponia msger 125,2021,Scooter,0,0,0,0,0
Nipponia miro-ii 125,2021,Scooter,0,0,0,0,0
Keeway rks 125 e4,2021,Sport,0,0,0,0,0
Mh street evolution 125,2021,Sport,0,0,0,0,0
Keeway urbanblade 50,2021,Sport,0,0,0,0,0
Ducati panigale v4 sp,2021,Sport,1,1,1,1,0
Mv Agusta turismo veloce 800 rosso,2021,Sport,1,1,1,1,0
Ducati supersport 950 s,2021,Sport,1,0,1,0,0
Ducati supersport 950,2021,Sport,1,0,1,0,0
Keeway rks 125 sport e4,2021,Sport,0,0,0,0,0
Ducati panigale v4 r,2021,Sport,1,1,1,1,0
Aprilia rsv4,2021,Sport,1,1,1,1,0
Suzuki gixxer 250,2021,Sport,0,0,0,0,0
Mv Agusta f3 800,2021,Sport,1,1,1,1,0
Arch krgt-1,2021,Sport,1,0,1,0,0
Zontes zt125-g1 scrambler,2021,Sport,0,0,0,0,0
Ducati panigale v2 bayliss,2021,Sport,1,0,1,1,0
Ducati panigale v2,2021,Sport,1,0,1,1,0
Bmw g 310 r,2021,Sport,0,0,0,0,0
Lifan kpm 200,2021,Sport,0,0,0,0,0
Aprilia rs 125 gp replica,2021,Sport,0,0,0,1,0
Aprilia rs 660,2021,Sport,1,0,1,1,0
Aprilia rs 660 35kw,2021,Sport,1,0,0,1,0
Mv Agusta superveloce 75 anniversario,2021,Sport,1,1,1,1,0
Ducati multistrada v4s,2021,Sport,1,1,1,1,0
Bennche scorpion 200,2021,Sport,0,0,0,0,0
Hero super splendor bs6,2021,Sport,0,0,0,0,0
Dafra nh 190,2021,Sport,0,0,0,1,0
Mv Agusta superveloce 800,2021,Sport,1,1,1,1,0
Bmw g 310 gs,2021,Sport,0,0,0,1,0
Bimota tesi h2,2021,Sport,1,1,1,1,0
Mv Agusta turismo veloce lusso scs polizia,2021,Sport,1,1,1,1,0
Aprilia rsv4 rr 1000,2021,Sport,1,1,1,1,0
Aprilia rsv4 1100 factory,2021,Sport,1,1,1,1,0
Malaguti dune 125,2021,Sport,0,0,0,0,0
Yamaha yzf-r1m,2021,Sport,1,1,1,1,0
Malaguti dune 125x black edition,2021,Sport,0,0,0,1,0
Malaguti monte pro 125,2021,Sport,0,0,0,0,0
Fantic caballero deluxe 125,2021,Sport,0,0,0,1,0
Honda rc213v repsol,2021,Sport,1,1,1,1,0
Um xtreet 180r,2021,Sport,0,0,0,1,0
Um xtreet 140 r,2021,Sport,0,0,0,1,0
Um max zr,2021,Sport,0,0,0,0,0
Um max zn,2021,Sport,0,0,0,0,0
Um hypersport 150,2021,Sport,0,0,0,1,0
Um duramax 125,2021,Sport,0,0,0,0,0
Ducati xdiavel s,2021,Sport,1,0,1,0,0
Um renegade vegas,2021,Sport,0,0,0,0,0
Italika rt250,2021,Sport,0,0,0,0,0
Malaguti monte pro 125 anniversary edition,2021,Sport,0,0,0,0,0
Italmoto tiquattro 125,2021,Sport,0,0,0,1,0
Gymotor ak200,2021,Sport,0,0,0,1,0
Jawa rvm 500,2021,Sport,0,0,0,1,0
Malaguti rst125,2021,Sport,0,0,0,0,0
Megelli sport 250r,2021,Sport,0,0,0,0,0
Triumph daytona moto2 765,2021,Sport,1,1,1,1,0
Mh revenge 125,2021,Sport,0,0,0,0,0
Mv Agusta superveloce alpine,2021,Sport,1,1,1,1,0
Ducati xdiavel dark,2021,Sport,1,0,1,0,0
Ducati xdiavel black star,2021,Sport,1,0,1,0,0
Mh revenge bravo edition 125,2021,Sport,0,0,0,0,0
Triumph tiger 850 sport,2021,Sport,1,1,1,0,0
Mv Agusta turismo veloce lusso,2021,Sport touring,1,1,1,1,0
Mv Agusta turismo veloce lusso scs,2021,Sport touring,1,1,1,1,0
Mv Agusta turismo veloce rc scs,2021,Sport touring,1,1,1,1,0
Ktm 690 smc r,2021,Super motard,1,0,0,1,0
Skygo stallion 150-sm,2021,Super motard,0,0,0,1,0
Sinnis akuma 125,2021,Super motard,0,0,0,0,0
Qjmotor qj750-7,2021,Super motard,1,0,1,0,0
Suzuki v-strom 650,2021,Super motard,1,0,0,1,0
Pitster Pro xtr 250 motard,2021,Super motard,0,0,0,1,0
Mh wyn 125,2021,Super motard,0,0,0,0,0
Megelli motard 250m,2021,Super motard,0,0,0,1,0
Malaguti xsm125,2021,Super motard,0,0,0,1,0
Triumph tiger 900 rally,2021,Super motard,1,1,1,1,0
Triumph tiger 900 rally pro,2021,Super motard,1,1,1,1,0
Um dsr sm,2021,Super motard,0,0,0,1,0
Husqvarna fs 450,2021,Super motard,0,0,0,1,0
Husqvarna 701 supermoto,2021,Super motard,1,0,0,1,0
Fantic xmf 125 performance,2021,Super motard,0,0,0,1,0
Fantic xmf 125 competition,2021,Super motard,0,0,0,1,0
Ducati hypermotard 950 rve,2021,Super motard,1,0,1,1,0
Ducati hypermotard 950,2021,Super motard,1,0,1,1,0
Aprilia dorsoduro 900,2021,Super motard,1,0,1,1,0
Harley-Davidson street glide,2021,Touring,1,0,1,0,0
Harley-Davidson cvo street glide,2021,Touring,1,0,1,0,0
Harley-Davidson cvo tri glide,2021,Touring,1,0,1,0,0
Harley-Davidson electra glide standard,2021,Touring,1,0,1,0,0
Harley-Davidson road glide,2021,Touring,1,0,1,0,0
Harley-Davidson road glide limited,2021,Touring,1,0,1,0,0
Harley-Davidson road glide special,2021,Touring,1,0,1,0,0
Harley-Davidson tri glide ultra,2021,Touring,1,0,1,0,0
Indian springfield dark horse,2021,Touring,1,0,1,0,0
Indian springfield,2021,Touring,1,0,1,0,0
Bmw k 1600 gt,2021,Touring,1,1,1,0,0
Indian roadmaster limited,2021,Touring,1,0,1,0,0
Indian roadmaster elite,2021,Touring,1,0,1,0,0
Harley-Davidson ultra limited,2021,Touring,1,0,1,0,0
Indian roadmaster dark horse,2021,Touring,1,0,1,0,0
Harley-Davidson road king,2021,Touring,1,0,1,0,0
Harley-Davidson street glide special,2021,Touring,1,0,1,0,0
Harley-Davidson road king special,2021,Touring,1,0,1,0,0
Moto Guzzi california touring 1400,2021,Touring,1,0,1,0,0
Indian roadmaster,2021,Touring,1,0,1,0,0
Harley-Davidson cvo limited,2021,Touring,1,0,1,0,0
Harley-Davidson cvo road glide,2021,Touring,1,0,1,0,0
Vertigo combat vertical 300,2021,Trial,0,0,0,0,0
Vertigo vertical r3 300,2021,Trial,0,0,0,0,0
Benelli imperiale 400,2022,Allround,0,0,0,0,0
Ducati diavel 1260 s,2022,Allround,1,0,1,0,0
Cleveland ace 250,2022,Allround,0,0,0,0,0
Ducati diavel 1260,2022,Allround,1,0,1,0,0
Ajs tempest roadster 125,2022,Allround,0,0,0,0,0
Ajs tempest scrambler 125,2022,Allround,0,0,0,0,0
Honda cg 125,2022,Allround,0,0,0,0,0
Qingqi qm125-2x cafe racer,2022,Allround,0,0,0,0,0
Horex vr6 classic,2022,Allround,1,1,1,0,0
Benelli 502 cruiser,2022,Allround,0,0,0,0,0
Orcal astor 125,2022,Allround,0,0,0,0,0
Benelli trk 502,2022,Allround,0,0,0,0,0
Benelli trk 502 x,2022,Allround,0,0,0,1,0
Nipponia cgr 200,2022,Allround,0,0,0,0,0
Sommer diesel 516,2022,Allround,0,1,0,0,0
Bennche mb200,2022,Allround,0,0,0,0,0
Brixton cromwell 250,2022,Allround,0,0,0,0,0
California Scooter sg250 cafe racer,2022,Allround,0,0,0,0,0
Honda ace 125,2022,Allround,0,0,0,0,0
Voge valico 500ds,2022,Allround,0,0,0,0,0
Moto Guzzi v9 bobber 850,2022,Allround,1,0,0,0,0
Kawasaki versys 650,2022,Allround,1,0,0,1,0
Kawasaki versys 650 lt,2022,Allround,1,0,0,1,0
Kawasaki versys 650 tourer,2022,Allround,1,0,0,1,0
Ducati scrambler nightshift,2022,Allround,1,0,0,0,0
Ducati scrambler icon dark,2022,Allround,1,0,0,0,0
Ducati scrambler icon,2022,Allround,1,0,0,0,0
Kurazai fighter 250,2022,Allround,0,0,0,1,0
Macbor eight mile,2022,Allround,0,0,0,0,0
Ducati multistrada v2 s,2022,Allround,1,0,1,1,0
Macbor eight mile 500 scrambler,2022,Allround,0,0,0,1,0
Macbor eight mile 500 street,2022,Allround,0,0,0,0,0
Macbor fun 125 plus,2022,Allround,0,0,0,0,0
Macbor lord martin,2022,Allround,0,0,0,0,0
Polaris sportsman 850,2022,ATV,1,0,1,1,0
Bennche pathcross 650l,2022,ATV,1,0,0,1,0
Polaris sportsman 450 h.o.,2022,ATV,0,0,0,1,0
Bennche gray wolf 400,2022,ATV,0,0,0,1,0
Polaris scrambler 850,2022,ATV,1,0,1,1,0
Goes copper 2.,2022,ATV,0,0,0,0,0
Goes cobalt 550 max limited,2022,ATV,0,0,0,1,0
Goes cobalt 550 max,2022,ATV,0,0,0,1,0
Polaris sportsman 570,2022,ATV,1,0,0,1,0
Polaris sportsman touring 850,2022,ATV,1,0,1,1,0
Polaris sportsman touring 570,2022,ATV,1,0,0,1,0
Bennche gray wolf 550l,2022,ATV,0,0,0,1,0
Polaris sportsman 6x6 570,2022,ATV,1,0,0,1,0
Aeon cobra 400 supermoto,2022,ATV,0,0,0,0,0
Polaris scrambler xp 1000 s limited,2022,ATV,1,0,1,1,0
Cf Moto cforce 625 touring,2022,ATV,1,0,0,0,0
Cf Moto cforce 520l,2022,ATV,0,0,0,0,0
Tgb blade 1000 ltx eps,2022,ATV,1,0,1,1,1
Polaris sportsman touring xp 1000  trail,2022,ATV,1,0,1,1,0
Polaris sportsman xp 1000,2022,ATV,1,0,1,1,0
Cf Moto cforce 625,2022,ATV,1,0,0,0,0
Polaris sportsman high lifter edition,2022,ATV,1,0,1,1,0
Factory Bike hummer 200,2022,ATV,0,0,0,1,0
Factory Bike hummer 150,2022,ATV,0,0,0,0,0
Bennche js110,2022,ATV,0,0,0,0,0
Bennche hawk 110,2022,ATV,0,0,0,1,0
Cf Moto cforce 520s,2022,ATV,0,0,0,0,0
Ducati scrambler 1100 dark pro,2022,Classic,1,0,1,0,0
Triumph scrambler 1200 steve mcqueen,2022,Classic,1,0,1,1,0
Ducati scrambler 1100 pro,2022,Classic,1,0,1,0,0
Ural ct,2022,Classic,1,1,0,0,0
Ducati scrambler 1100 tribute pro,2022,Classic,1,0,1,0,0
Moto Guzzi v7 stone,2022,Classic,1,0,0,0,0
Vervemoto scrambler 125i,2022,Classic,0,0,0,0,0
Moto Guzzi v9 roamer 850,2022,Classic,1,0,0,1,0
Ducati scrambler 1100 sport pro,2022,Classic,1,0,1,0,0
Triumph scrambler 1200 xc gold line,2022,Classic,1,0,1,1,0
Triumph scrambler 1200 xe,2022,Classic,1,0,1,1,0
Triumph scrambler 1200 xc,2022,Classic,1,0,1,1,0
Triumph thruxton rs ton up,2022,Classic,1,0,1,0,0
Ural gear up,2022,Classic,1,1,0,0,0
Triumph thruxton rs,2022,Classic,1,0,1,0,0
Factory Bike fx 110r,2022,Cross / motocross,0,0,0,0,0
Factory Bike fx 150f,2022,Cross / motocross,0,0,0,0,0
Honda crf450r,2022,Cross / motocross,0,0,0,1,0
Factory Bike j 10,2022,Cross / motocross,0,0,0,1,0
Husqvarna tc 125,2022,Cross / motocross,0,0,0,1,0
Factory Bike t4 250,2022,Cross / motocross,0,0,0,1,0
Ktm 450 sx-f,2022,Cross / motocross,0,0,0,1,0
Husqvarna fc 350,2022,Cross / motocross,0,0,0,1,0
Husqvarna fc 450,2022,Cross / motocross,0,0,0,1,0
Gas Gas mc 125,2022,Cross / motocross,0,0,0,1,0
Gas Gas mc 250f,2022,Cross / motocross,0,0,0,1,0
Husqvarna fc 250,2022,Cross / motocross,0,0,0,1,0
Indian challenger limited,2022,Custom / cruiser,1,0,1,0,0
Harley-Davidson freewheeler,2022,Custom / cruiser,1,0,1,0,0
Harley-Davidson forty-eight,2022,Custom / cruiser,1,0,0,0,0
Harley-Davidson fat boy 114,2022,Custom / cruiser,1,0,1,0,0
Harley-Davidson fat bob 114,2022,Custom / cruiser,1,0,1,0,0
Hyosung gv 300 s aquila,2022,Custom / cruiser,0,0,0,0,0
Indian challenger,2022,Custom / cruiser,1,0,1,0,0
Indian challenger dark horse,2022,Custom / cruiser,1,0,1,0,0
Sinnis outlaw 125,2022,Custom / cruiser,0,0,0,0,0
Indian chieftain limited,2022,Custom / cruiser,1,0,1,0,0
Indian ftr,2022,Custom / cruiser,1,0,1,1,0
Indian ftr 1200 r carbon,2022,Custom / cruiser,1,0,1,0,0
Macbor johnny be good,2022,Custom / cruiser,0,0,0,0,0
Indian ftr rally,2022,Custom / cruiser,1,0,1,1,0
Indian ftr s,2022,Custom / cruiser,1,0,1,1,0
Triumph rocket 3 r 221,2022,Custom / cruiser,1,1,1,0,0
Gymotor gn200 kazak,2022,Custom / cruiser,0,0,0,0,0
Mitt 440 mb custom,2022,Custom / cruiser,0,0,0,0,0
Indian scout,2022,Custom / cruiser,1,0,1,0,0
Indian scout bobber,2022,Custom / cruiser,1,0,1,0,0
Indian scout bobber sixty,2022,Custom / cruiser,1,0,1,0,0
Indian scout bobber twenty,2022,Custom / cruiser,1,0,1,0,0
Indian scout sixty,2022,Custom / cruiser,1,0,1,0,0
Bmw r 18,2022,Custom / cruiser,1,1,1,0,0
Bmw r 18 classic,2022,Custom / cruiser,1,1,1,0,0
Macbor rockster flat 125,2022,Custom / cruiser,0,0,0,0,0
Mitt 125 mb custom,2022,Custom / cruiser,0,0,0,0,0
Factory Bike pepper 370,2022,Custom / cruiser,0,0,0,0,0
Macbor rockster 125,2022,Custom / cruiser,0,0,0,0,0
Triumph rocket 3 r,2022,Custom / cruiser,1,1,1,0,0
Triumph rocket 3 gt 221,2022,Custom / cruiser,1,1,1,1,0
Triumph rocket 3 gt,2022,Custom / cruiser,1,1,1,1,0
Um renegade commando,2022,Custom / cruiser,0,0,0,0,0
Horex vr6 raw,2022,Custom / cruiser,1,1,1,0,0
Hunter bobber 350,2022,Custom / cruiser,0,0,0,0,0
Harley-Davidson iron 883,2022,Custom / cruiser,1,0,0,0,0
Triumph tiger 900 rally,2022,Enduro / offroad,1,1,1,1,0
Triumph tiger 900 bond edition,2022,Enduro / offroad,1,1,1,1,0
Moto Guzzi v85 tt travel,2022,Enduro / offroad,1,0,1,0,0
Rokon for preppers,2022,Enduro / offroad,0,0,0,1,0
Orion rfz gazelle 110,2022,Enduro / offroad,0,0,0,0,0
Factory Bike j3,2022,Enduro / offroad,0,0,0,1,0
Rokon scout,2022,Enduro / offroad,0,0,0,0,0
Ktm 125 sx,2022,Enduro / offroad,0,0,0,1,0
Ktm 125 xc,2022,Enduro / offroad,0,0,0,1,0
Rokon ranger,2022,Enduro / offroad,0,0,0,0,0
Rokon mototractor,2022,Enduro / offroad,0,0,0,0,0
Ducati desertx,2022,Enduro / offroad,1,0,1,1,0
Moto Guzzi v85 tt guardia donore,2022,Enduro / offroad,1,0,1,0,0
Benelli leoncino 500 es,2022,Enduro / offroad,0,0,0,0,0
Ktm 350 exc-f six days,2022,Enduro / offroad,0,0,0,1,0
Factory Bike s15 150,2022,Enduro / offroad,0,0,0,1,0
Husqvarna fx 450,2022,Enduro / offroad,0,0,0,1,0
Mh ryx 125,2022,Enduro / offroad,0,0,0,1,0
Husqvarna fe 450,2022,Enduro / offroad,0,0,0,1,0
Moto Guzzi v85 tt,2022,Enduro / offroad,1,0,1,1,0
Ducati scrambler desert sled,2022,Enduro / offroad,1,0,0,1,0
California Scooter tt250 dual sport,2022,Enduro / offroad,0,0,0,1,0
Mh x 125,2022,Enduro / offroad,0,0,0,1,0
Factory Bike s25 250,2022,Enduro / offroad,0,0,0,1,0
Rokon for hunters,2022,Enduro / offroad,0,0,0,1,0
Bmw r 1250 rt,2022,Enduro / offroad,1,1,1,0,0
Mv Agusta lucky explorer 9.5,2022,Enduro / offroad,1,1,1,1,0
Bmw f 850 gs,2022,Enduro / offroad,1,0,1,1,0
Nipponia atlas 200,2022,Enduro / offroad,0,0,0,1,0
Aprilia rx 125,2022,Enduro / offroad,0,0,0,1,0
Fantic xef 250 trail,2022,Enduro / offroad,0,0,0,1,0
Rokon trail-breaker,2022,Enduro / offroad,0,0,0,0,0
Triumph tiger 900 rally pro,2022,Enduro / offroad,1,1,1,1,0
Triumph tiger 900 gt,2022,Enduro / offroad,1,1,1,0,0
Rieju marathon 125 pro,2022,Enduro / offroad,0,0,0,1,0
Vervemoto tracker 125i,2022,Enduro / offroad,0,0,0,1,0
