id,brand,model,year,category,rating,displacement_ccm,power_hp,engine_cylinder,fuel_capacity_lts,dry_weight_kg,seat_height_mm
17738,kawasaki,klx 110,2018,Enduro / offroad,Unknown,112.0,7.3,Single cylinder,3.79,Unknown,680.0
17739,kawasaki,klx 110,2019,Enduro / offroad,Unknown,112.0,7.3,Single cylinder,3.79,Unknown,680.0
17741,kawasaki,klx 110l,2010,Enduro / offroad,3.4,111.0,Unknown,Single cylinder,3.78,Unknown,729.0
17742,kawasaki,klx 110l,2011,Enduro / offroad,3.3,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17743,kawasaki,klx 110l,2013,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
20025,ktm,1090 adventure,2017,Allround,3.7,1050.0,125.0,Twin,23.0,205.0,850.0
17744,kawasaki,klx 110l,2014,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17745,kawasaki,klx 110l,2015,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17746,kawasaki,klx 110l,2016,Enduro / offroad,3.3,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17747,kawasaki,klx 110l,2017,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17748,kawasaki,klx 110l,2018,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17749,kawasaki,klx 110l,2019,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17750,kawasaki,klx 110l,2020,Enduro / offroad,Unknown,112.0,Unknown,Single cylinder,3.6,Unknown,730.0
17751,kawasaki,klx 110l off-road,2012,Enduro / offroad,Unknown,111.0,Unknown,Single cylinder,3.79,Unknown,729.0
17752,kawasaki,klx 110r,2021,Enduro / offroad,3.4,112.0,Unknown,Single cylinder,3.79,Unknown,726.0
17753,kawasaki,klx 110r,2022,Enduro / offroad,Unknown,112.0,Unknown,Single cylinder,3.79,Unknown,726.0
17754,kawasaki,klx 110r l,2021,Enduro / offroad,Unknown,112.0,Unknown,Single cylinder,3.79,Unknown,729.0
17755,kawasaki,klx 110r l,2022,Enduro / offroad,Unknown,112.0,Unknown,Single cylinder,3.79,Unknown,729.0
17757,kawasaki,klx 125,2010,Enduro / offroad,3.2,124.0,Unknown,Single cylinder,7.0,Unknown,830.0
17758,kawasaki,klx 125,2011,Enduro / offroad,3.5,125.0,10.2,Single cylinder,7.0,113.0,830.0
17759,kawasaki,klx 125,2012,Enduro / offroad,2.8,125.0,10.2,Single cylinder,7.0,113.0,830.0
17761,kawasaki,klx 125c,2010,Enduro / offroad,3.1,124.0,Unknown,Single cylinder,7.0,Unknown,Unknown
17762,kawasaki,klx 125d,2010,Super motard,Unknown,124.0,Unknown,Single cylinder,7.0,Unknown,805.0
17764,kawasaki,klx 140,2010,Enduro / offroad,3.3,144.0,Unknown,Single cylinder,5.67,Unknown,780.0
17765,kawasaki,klx 140,2011,Enduro / offroad,2.9,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17766,kawasaki,klx 140,2012,Enduro / offroad,3.4,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17767,kawasaki,klx 140,2013,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17768,kawasaki,klx 140,2014,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17769,kawasaki,klx 140,2015,Enduro / offroad,3.7,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17770,kawasaki,klx 140,2016,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17771,kawasaki,klx 140,2017,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17772,kawasaki,klx 140,2018,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17773,kawasaki,klx 140,2019,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17774,kawasaki,klx 140,2020,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.8,Unknown,780.0
17775,kawasaki,klx 140 monster energy,2010,Enduro / offroad,3.7,144.0,Unknown,Single cylinder,5.67,Unknown,780.0
17776,kawasaki,klx 140g,2017,Enduro / offroad,3.6,144.0,Unknown,Single cylinder,5.68,Unknown,861.0
17777,kawasaki,klx 140g,2018,Enduro / offroad,3.7,144.0,Unknown,Single cylinder,5.68,Unknown,861.0
17778,kawasaki,klx 140g,2019,Enduro / offroad,3.5,144.0,Unknown,Single cylinder,5.68,Unknown,861.0
17779,kawasaki,klx 140l,2010,Enduro / offroad,3.5,144.0,Unknown,Single cylinder,5.67,Unknown,800.0
17780,kawasaki,klx 140l,2011,Enduro / offroad,3.1,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17781,kawasaki,klx 140l,2012,Enduro / offroad,3.9,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17782,kawasaki,klx 140l,2013,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17783,kawasaki,klx 140l,2014,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17784,kawasaki,klx 140l,2015,Enduro / offroad,3.5,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17785,kawasaki,klx 140l,2016,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17786,kawasaki,klx 140l,2017,Enduro / offroad,3.8,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17787,kawasaki,klx 140l,2018,Enduro / offroad,3.4,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17788,kawasaki,klx 140l,2019,Enduro / offroad,3.2,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17789,kawasaki,klx 140l,2020,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.8,Unknown,800.0
17790,kawasaki,klx 140l monster energy,2010,Enduro / offroad,3.6,144.0,Unknown,Single cylinder,5.67,Unknown,800.0
17791,kawasaki,klx 140r,2021,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17792,kawasaki,klx 140r,2022,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,780.0
17793,kawasaki,klx 140r f,2021,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,861.0
17794,kawasaki,klx 140r l,2021,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,5.68,Unknown,800.0
17795,kawasaki,klx 150,2018,Super motard,3.8,144.0,10.3,Single cylinder,7.0,Unknown,830.0
17796,kawasaki,klx 150l,2015,Enduro / offroad,3.4,144.0,12.0,Single cylinder,5.68,Unknown,875.0
17797,kawasaki,klx 150l,2016,Enduro / offroad,3.4,144.0,12.0,Single cylinder,5.68,Unknown,875.0
17798,kawasaki,klx 230 se,2022,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,7.57,Unknown,884.0
17799,kawasaki,klx 230r,2021,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,7.57,Unknown,884.0
17800,kawasaki,klx 230s,2022,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,7.57,Unknown,831.0
17805,kawasaki,klx 250,2011,Enduro / offroad,3.3,249.0,Unknown,Single cylinder,7.7,Unknown,890.0
17806,kawasaki,klx 250,2012,Enduro / offroad,3.3,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17807,kawasaki,klx 250,2020,Enduro / offroad,3.3,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17811,kawasaki,klx 250s,2010,Enduro / offroad,3.3,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17812,kawasaki,klx 250s,2011,Enduro / offroad,3.2,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17813,kawasaki,klx 250s,2012,Super motard,3.6,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17814,kawasaki,klx 250s,2013,Super motard,3.4,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17815,kawasaki,klx 250s,2014,Super motard,2.9,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17816,kawasaki,klx 250s,2015,Super motard,3.4,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17817,kawasaki,klx 250s,2021,Super motard,Unknown,249.0,Unknown,Single cylinder,7.7,Unknown,890.0
17818,kawasaki,klx 250sf,2010,Super motard,3.2,249.0,Unknown,Single cylinder,7.57,Unknown,861.0
17819,kawasaki,klx 250sf,2011,Super motard,3.7,249.0,Unknown,Single cylinder,7.57,Unknown,861.0
17820,kawasaki,klx 250sf,2012,Super motard,3.5,249.0,Unknown,Single cylinder,7.57,Unknown,861.0
17826,kawasaki,klx 450r,2010,Enduro / offroad,3.9,449.0,Unknown,Single cylinder,7.94,Unknown,940.0
17832,kawasaki,klx110,2020,Enduro / offroad,Unknown,112.0,7.3,Single cylinder,3.79,Unknown,680.0
17833,kawasaki,klx125,2013,Super motard,Unknown,125.0,10.2,Single cylinder,7.0,Unknown,830.0
17834,kawasaki,klx125,2014,Super motard,3.5,125.0,10.3,Single cylinder,7.0,Unknown,830.0
17835,kawasaki,klx125,2015,Super motard,1.8,125.0,10.3,Single cylinder,7.0,Unknown,830.0
17836,kawasaki,klx125,2016,Super motard,3.1,125.0,10.3,Single cylinder,7.0,Unknown,830.0
17837,kawasaki,klx125,2017,Super motard,Unknown,125.0,10.3,Single cylinder,7.0,Unknown,830.0
17843,kawasaki,klx150,2016,Super motard,3.1,144.0,10.3,Single cylinder,7.0,Unknown,830.0
17844,kawasaki,klx150bf,2016,Super motard,3.4,144.0,10.3,Single cylinder,6.9,Unknown,870.0
17845,kawasaki,klx150bf,2020,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,6.9,Unknown,870.0
17846,kawasaki,klx150bf se,2021,Enduro / offroad,Unknown,144.0,Unknown,Single cylinder,6.9,Unknown,870.0
17847,kawasaki,klx230,2020,Enduro / offroad,3.3,233.0,Unknown,Single cylinder,6.43,Unknown,919.0
17848,kawasaki,klx230,2021,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,7.57,Unknown,884.0
17849,kawasaki,klx230,2022,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,7.57,Unknown,884.0
17850,kawasaki,klx230r,2020,Enduro / offroad,Unknown,233.0,Unknown,Single cylinder,6.6,Unknown,925.0
17851,kawasaki,klx250,2013,Super motard,3.0,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17852,kawasaki,klx250,2014,Super motard,3.8,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17853,kawasaki,klx250,2015,Super motard,3.4,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17854,kawasaki,klx250,2016,Super motard,3.2,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17855,kawasaki,klx250,2017,Super motard,3.2,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17856,kawasaki,klx250,2018,Super motard,3.2,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17857,kawasaki,klx250,2019,Super motard,3.3,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17858,kawasaki,klx250,2021,Super motard,Unknown,249.0,Unknown,Single cylinder,7.57,Unknown,890.0
20026,ktm,1090 adventure,2018,Allround,3.4,1050.0,125.0,Twin,23.0,205.0,850.0
17859,kawasaki,klx250 camo,2018,Super motard,3.1,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17860,kawasaki,klx250 camo,2019,Super motard,Unknown,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17861,kawasaki,klx250 final edition,2018,Super motard,Unknown,249.0,21.5,Single cylinder,7.7,Unknown,890.0
17863,kawasaki,klx250s,2016,Super motard,Unknown,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17864,kawasaki,klx250s,2018,Super motard,Unknown,249.0,21.5,Single cylinder,7.7,Unknown,889.0
17865,kawasaki,klx250s,2019,Super motard,Unknown,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17866,kawasaki,klx250s,2020,Super motard,Unknown,249.0,Unknown,Single cylinder,7.57,Unknown,890.0
17867,kawasaki,klx250sf,2013,Super motard,3.5,249.0,Unknown,Single cylinder,7.57,Unknown,889.0
17868,kawasaki,klx300,2021,Enduro / offroad,3.7,292.0,Unknown,Single cylinder,7.57,137.0,894.0
17869,kawasaki,klx300,2022,Enduro / offroad,3.4,292.0,Unknown,Single cylinder,7.57,137.0,894.0
17870,kawasaki,klx300 sm,2021,Super motard,Unknown,292.0,Unknown,Single cylinder,7.57,137.0,861.0
17871,kawasaki,klx300 sm,2022,Super motard,Unknown,292.0,Unknown,Single cylinder,7.57,138.0,861.0
17874,kawasaki,klx300r,2020,Enduro / offroad,3.8,292.0,Unknown,Single cylinder,9.84,128.0,925.0
17875,kawasaki,klx300r,2021,Enduro / offroad,3.4,292.0,Unknown,Single cylinder,7.95,128.0,925.0
20027,ktm,1090 adventure,2019,Sport touring,Unknown,1090.0,123.0,V2,23.0,205.0,850.0
17876,kawasaki,klx450r,2012,Enduro / offroad,3.7,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17877,kawasaki,klx450r,2013,Enduro / offroad,3.5,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17878,kawasaki,klx450r,2015,Enduro / offroad,3.5,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17879,kawasaki,klx450r,2016,Enduro / offroad,Unknown,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17880,kawasaki,klx450r,2017,Enduro / offroad,Unknown,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17881,kawasaki,klx450r,2019,Enduro / offroad,Unknown,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17882,kawasaki,klx450r,2020,Enduro / offroad,Unknown,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17883,kawasaki,klx450r,2021,Enduro / offroad,3.7,449.0,Unknown,Single cylinder,8.0,Unknown,935.0
17904,kawasaki,ksr 110,2017,Sport,Unknown,110.0,8.6,Single cylinder,7.3,94.0,Unknown
17905,kawasaki,ksr pro,2016,"Minibike, sport",Unknown,111.0,8.7,Single cylinder,7.3,94.0,750.0
17906,kawasaki,ksr pro,2017,Super motard,Unknown,110.0,8.6,Single cylinder,7.3,95.0,Unknown
17912,kawasaki,kvf300,2012,ATV,3.5,271.0,21.5,Single cylinder,12.11,Unknown,846.0
17913,kawasaki,kvf300,2013,ATV,Unknown,271.0,21.5,Single cylinder,12.0,274.5,Unknown
17914,kawasaki,kvf300,2014,ATV,Unknown,271.0,21.5,Single cylinder,12.0,274.5,Unknown
17915,kawasaki,kvf360 4x4,2012,ATV,3.7,362.0,21.1,Single cylinder,13.5,274.5,904.0
17916,kawasaki,kvf360 4x4,2013,ATV,3.2,362.0,21.1,Single cylinder,13.5,274.5,Unknown
17917,kawasaki,kvf360 4x4,2014,ATV,Unknown,362.0,21.1,Single cylinder,13.5,274.5,Unknown
17918,kawasaki,kvf650 4x4,2012,ATV,Unknown,633.0,41.4,V2,18.0,273.0,904.0
17919,kawasaki,kvf650 4x4,2013,ATV,Unknown,633.0,46.5,V2,20.5,Unknown,Unknown
17920,kawasaki,kvf650 4x4,2014,ATV,Unknown,633.0,46.5,V2,20.5,273.0,Unknown
17921,kawasaki,kvf750 4x4,2012,ATV,Unknown,749.0,49.8,V2,19.0,275.0,Unknown
17922,kawasaki,kvf750 4x4 eps,2013,ATV,Unknown,749.0,49.1,V2,19.0,Unknown,Unknown
17923,kawasaki,kvf750 4x4 eps,2014,ATV,Unknown,749.0,49.1,V2,19.0,Unknown,Unknown
17924,kawasaki,kvf750 4x4 eps camo,2013,ATV,Unknown,749.0,49.1,V2,19.0,Unknown,Unknown
17925,kawasaki,kvf750 4x4 eps camo,2014,ATV,Unknown,749.0,49.1,V2,19.0,Unknown,Unknown
17928,kawasaki,kx 100,2010,Cross / motocross,3.3,99.0,Unknown,Single cylinder,5.67,Unknown,871.0
17929,kawasaki,kx 100,2011,Cross / motocross,3.4,99.0,Unknown,Single cylinder,5.68,68.0,871.0
17930,kawasaki,kx 100,2012,Cross / motocross,3.4,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17931,kawasaki,kx 100,2013,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17932,kawasaki,kx 100,2014,Cross / motocross,3.5,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17933,kawasaki,kx 100,2015,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17934,kawasaki,kx 100,2016,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17935,kawasaki,kx 100,2017,Cross / motocross,3.5,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17936,kawasaki,kx 100,2018,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.68,Unknown,871.0
17937,kawasaki,kx 100,2019,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.0,Unknown,871.0
17938,kawasaki,kx 100 monster energy,2010,Cross / motocross,2.9,99.0,Unknown,Single cylinder,5.67,Unknown,871.0
17953,kawasaki,kx 250f,2010,Cross / motocross,3.8,249.0,27.0,Single cylinder,7.94,137.0,955.0
17954,kawasaki,kx 250f,2011,Cross / motocross,3.1,249.0,Unknown,Single cylinder,7.19,Unknown,945.0
17955,kawasaki,kx 250f,2012,Cross / motocross,2.9,249.0,Unknown,Single cylinder,7.19,Unknown,945.0
17956,kawasaki,kx 250f,2013,Cross / motocross,3.4,249.0,Unknown,Single cylinder,6.09,Unknown,945.0
17957,kawasaki,kx 250f,2014,Cross / motocross,3.0,249.0,Unknown,Single cylinder,6.09,Unknown,945.0
17958,kawasaki,kx 250f,2015,Cross / motocross,3.5,249.0,Unknown,Single cylinder,6.09,Unknown,945.0
20028,ktm,1090 adventure r,2017,Allround,3.8,1050.0,125.0,Twin,23.0,207.0,890.0
17959,kawasaki,kx 250f,2016,Cross / motocross,3.4,249.0,Unknown,Single cylinder,6.09,Unknown,945.0
17960,kawasaki,kx 250f,2017,Cross / motocross,3.3,249.0,Unknown,Single cylinder,6.09,Unknown,940.0
17961,kawasaki,kx 250f,2018,Cross / motocross,3.4,249.0,Unknown,Single cylinder,6.09,Unknown,940.0
17962,kawasaki,kx 250f monster energy,2010,Cross / motocross,3.2,249.0,Unknown,Single cylinder,7.94,Unknown,955.0
17966,kawasaki,kx 450f,2010,Cross / motocross,3.4,449.0,Unknown,Single cylinder,7.19,Unknown,965.0
17967,kawasaki,kx 450f,2011,Cross / motocross,3.8,449.0,Unknown,Single cylinder,7.19,Unknown,960.0
17968,kawasaki,kx 450f,2012,Cross / motocross,3.4,449.0,Unknown,Single cylinder,6.21,Unknown,955.0
17969,kawasaki,kx 450f,2013,Cross / motocross,3.3,449.0,Unknown,Single cylinder,6.21,Unknown,955.0
18455,kawasaki,versys 1000 se,2019,Touring,4.0,1043.0,118.0,In-line four,21.0,Unknown,840.0
17970,kawasaki,kx 450f,2014,Cross / motocross,3.3,449.0,Unknown,Single cylinder,6.21,Unknown,955.0
17971,kawasaki,kx 450f,2015,Cross / motocross,3.2,449.0,Unknown,Single cylinder,6.21,Unknown,955.0
17972,kawasaki,kx 450f,2016,Cross / motocross,3.2,449.0,Unknown,Single cylinder,6.21,Unknown,955.0
17973,kawasaki,kx 450f,2017,Cross / motocross,2.8,449.0,Unknown,Single cylinder,6.21,Unknown,950.0
17974,kawasaki,kx 450f,2018,Cross / motocross,3.1,449.0,Unknown,Single cylinder,6.21,Unknown,950.0
17975,kawasaki,kx 450f leo vince,2012,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,Unknown,960.0
17976,kawasaki,kx 450f monster energy,2010,Cross / motocross,3.1,449.0,Unknown,Single cylinder,7.0,Unknown,965.0
17977,kawasaki,kx 450sr,2022,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,105.6,955.0
17984,kawasaki,kx 65,2010,Cross / motocross,3.0,64.7,Unknown,Single cylinder,3.78,Unknown,759.0
17985,kawasaki,kx 65,2011,"Minibike, cross",3.2,64.0,Unknown,Single cylinder,3.79,Unknown,759.0
17986,kawasaki,kx 65,2012,Cross / motocross,3.6,64.0,Unknown,Single cylinder,3.79,Unknown,759.0
17987,kawasaki,kx 65,2013,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17988,kawasaki,kx 65,2014,Cross / motocross,3.2,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17989,kawasaki,kx 65,2015,Cross / motocross,2.0,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17990,kawasaki,kx 65,2016,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17991,kawasaki,kx 65,2017,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17992,kawasaki,kx 65,2018,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17993,kawasaki,kx 65,2019,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
17995,kawasaki,kx 65 monster energy,2010,Cross / motocross,3.2,64.7,Unknown,Single cylinder,Unknown,Unknown,759.0
18000,kawasaki,kx 85,2010,Cross / motocross,3.4,84.0,Unknown,Single cylinder,5.67,Unknown,841.0
18001,kawasaki,kx 85,2012,Cross / motocross,3.2,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
18002,kawasaki,kx 85,2013,Cross / motocross,3.2,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
18003,kawasaki,kx 85,2014,Cross / motocross,2.7,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
20029,ktm,1090 adventure r,2018,Allround,3.9,1050.0,125.0,Twin,23.0,207.0,890.0
18004,kawasaki,kx 85,2015,Cross / motocross,3.0,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
18005,kawasaki,kx 85,2016,Cross / motocross,3.2,84.0,Unknown,Single cylinder,5.0,Unknown,841.0
18006,kawasaki,kx 85 ii,2019,Cross / motocross,Unknown,84.6,Unknown,Single cylinder,5.0,Unknown,870.0
18009,kawasaki,kx 85 monster energy,2010,Cross / motocross,3.1,84.0,Unknown,Single cylinder,Unknown,Unknown,841.0
18010,kawasaki,kx 85 motocross,2011,"Minibike, cross",2.4,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
18011,kawasaki,kx 85-i,2017,Cross / motocross,3.4,84.0,Unknown,Single cylinder,5.0,Unknown,841.0
18012,kawasaki,kx 85-i,2018,Cross / motocross,3.4,84.0,Unknown,Single cylinder,5.0,Unknown,841.0
18013,kawasaki,kx 85-i,2019,Cross / motocross,3.1,84.0,Unknown,Single cylinder,5.0,Unknown,830.0
18014,kawasaki,kx 85-i monster energy,2012,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.68,Unknown,841.0
18017,kawasaki,kx 85ii,2010,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.5,Unknown,841.0
18022,kawasaki,kx100,2020,Cross / motocross,3.4,99.0,Unknown,Single cylinder,5.67,Unknown,871.0
18023,kawasaki,kx100,2021,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.0,Unknown,871.0
18024,kawasaki,kx100,2022,Cross / motocross,Unknown,99.0,Unknown,Single cylinder,5.0,Unknown,871.0
18026,kawasaki,kx110,2013,ATV,Unknown,112.0,7.2,Single cylinder,3.8,Unknown,680.0
18027,kawasaki,kx112,2022,Cross / motocross,Unknown,112.0,7.2,Single cylinder,5.0,Unknown,871.0
18031,kawasaki,kx250,2019,Cross / motocross,Unknown,249.0,Unknown,Single cylinder,6.3,Unknown,945.0
18032,kawasaki,kx250,2020,Cross / motocross,3.4,249.0,Unknown,Single cylinder,6.4,100.2,947.0
18033,kawasaki,kx250,2021,Cross / motocross,Unknown,249.0,Unknown,Single cylinder,6.4,102.7,947.0
18034,kawasaki,kx250,2022,Cross / motocross,Unknown,249.0,Unknown,Single cylinder,6.4,102.7,950.0
18035,kawasaki,kx250 xc,2021,Enduro / offroad,Unknown,249.0,Unknown,Single cylinder,6.21,104.4,945.0
20030,ktm,1090 adventure r,2019,Sport touring,Unknown,1090.0,158.0,V2,23.0,217.0,890.0
18039,kawasaki,kx250x,2021,Cross / motocross,Unknown,249.0,Unknown,Single cylinder,6.21,104.4,945.0
18040,kawasaki,kx250x,2022,Cross / motocross,3.4,249.0,Unknown,Single cylinder,6.21,104.4,945.0
18041,kawasaki,kx450,2019,Cross / motocross,3.2,449.0,Unknown,Single cylinder,6.2,Unknown,955.0
18042,kawasaki,kx450,2020,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,105.2,955.0
18043,kawasaki,kx450,2021,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,105.6,955.0
18044,kawasaki,kx450,2022,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,105.6,955.0
18045,kawasaki,kx450 sr,2022,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,105.6,955.0
18046,kawasaki,kx450 xc,2021,Enduro / offroad,Unknown,449.0,Unknown,Single cylinder,6.2,107.0,950.0
18049,kawasaki,kx450x,2021,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,107.0,950.0
18050,kawasaki,kx450x,2022,Cross / motocross,Unknown,449.0,Unknown,Single cylinder,6.2,107.0,950.0
18054,kawasaki,kx65,2020,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
18055,kawasaki,kx65,2021,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
18056,kawasaki,kx65,2022,Cross / motocross,Unknown,64.7,Unknown,Single cylinder,3.79,Unknown,759.0
18060,kawasaki,kx85,2021,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.0,Unknown,830.0
18061,kawasaki,kx85,2022,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.0,Unknown,830.0
18062,kawasaki,kx85 i,2020,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.0,Unknown,830.0
18064,kawasaki,kx85 ii,2012,Cross / motocross,3.5,84.0,Unknown,Single cylinder,5.5,Unknown,870.0
18065,kawasaki,kx85-i,2013,"Minibike, cross",Unknown,84.0,Unknown,Single cylinder,5.5,Unknown,840.0
18066,kawasaki,kx85-i,2014,"Minibike, cross",Unknown,84.0,Unknown,Single cylinder,5.0,Unknown,830.0
18067,kawasaki,kx85-ii,2013,Cross / motocross,Unknown,84.0,Unknown,Single cylinder,5.5,Unknown,870.0
